country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
PRT,Direct,0,3,No Deposit,0,Transient-Party,D,0,0,0
CHE,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
Others,Online TA,0,0,No Deposit,0,Transient,C,0,0,1
PRT,Direct,0,0,No Deposit,0,Transient-Party,E,1,2,0
Others,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
Others,Online TA,0,1,No Deposit,0,Transient,B,0,1,1
RUS,Online TA,0,2,No Deposit,0,Transient,D,0,1,1
CHE,Online TA,0,0,No Deposit,0,Transient,E,0,2,1
ESP,Direct,0,0,No Deposit,0,Transient,C,1,2,0
CN,Offline TA/TO,0,0,No Deposit,0,Transient,A,1,2,0
Others,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,0
Others,Direct,0,2,No Deposit,0,Transient,H,1,0,0
BRA,Direct,0,0,No Deposit,0,Transient,E,0,3,0
ITA,Direct,0,0,No Deposit,0,Transient,E,1,1,0
BRA,Online TA,0,1,No Deposit,0,Transient,G,0,2,0
Others,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
Others,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
ITA,Offline TA/TO,0,2,No Deposit,0,Transient-Party,D,0,0,0
Others,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
Others,Groups,0,1,No Deposit,0,Transient,A,0,0,0
Others,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
GBR,Online TA,0,1,No Deposit,0,Transient,C,0,1,1
Others,Online TA,0,0,No Deposit,0,Transient,H,1,0,0
PRT,Direct,0,1,No Deposit,0,Group,A,0,2,0
IRL,Online TA,0,7,No Deposit,0,Transient,D,0,1,1
DEU,Direct,0,1,No Deposit,0,Transient,D,0,1,0
CHN,Direct,0,0,No Deposit,0,Transient,D,0,3,0
GBR,Online TA,0,0,No Deposit,0,Transient-Party,A,2,1,0
PRT,Online TA,0,0,No Deposit,0,Group,A,1,2,0
BRA,Online TA,0,0,No Deposit,0,Group,A,0,0,0
CHE,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,1,0
SWE,Direct,0,0,No Deposit,0,Transient,H,0,0,0
RUS,Online TA,0,0,No Deposit,0,Transient-Party,B,0,0,1
ESP,Direct,0,0,No Deposit,0,Transient-Party,B,0,0,0
ITA,Online TA,0,0,No Deposit,0,Transient-Party,A,1,3,0
PRT,Direct,0,2,No Deposit,0,Transient-Party,E,0,1,0
PRT,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,1,0,0
BRA,Direct,0,2,No Deposit,0,Transient-Party,A,0,0,0
Others,Direct,0,0,No Deposit,0,Transient,A,0,1,0
ESP,Online TA,0,4,No Deposit,0,Transient,G,1,5,0
FRA,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,0
FIN,Online TA,0,0,No Deposit,0,Transient,G,1,2,0
Others,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
SWE,Online TA,0,0,No Deposit,0,Transient,F,1,0,0
SWE,Online TA,0,0,No Deposit,0,Transient,E,0,4,0
Others,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
POL,Online TA,0,1,No Deposit,0,Transient,G,1,1,0
Others,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
FRA,Direct,0,0,No Deposit,0,Transient,E,0,1,1
Others,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
POL,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
Others,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,0
ISR,Direct,0,1,No Deposit,0,Transient-Party,B,0,1,0
POL,Direct,0,0,No Deposit,0,Transient,F,0,0,0
NOR,Online TA,0,0,No Deposit,0,Transient,F,0,1,1
Others,Direct,0,0,No Deposit,0,Transient-Party,E,0,2,0
GBR,Direct,0,1,No Deposit,0,Transient,A,0,2,1
BRA,Online TA,0,0,No Deposit,0,Group,D,0,3,0
CHE,Direct,0,1,No Deposit,0,Transient,G,0,0,0
Others,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
Others,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
GBR,Direct,0,0,No Deposit,0,Transient,B,0,0,0
Others,Direct,0,0,No Deposit,0,Transient,A,0,1,0
Others,Online TA,0,2,No Deposit,0,Transient,D,0,3,0
Others,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
IRL,Offline TA/TO,0,0,No Deposit,0,Transient-Party,D,0,0,0
ISR,Online TA,0,1,No Deposit,0,Transient,A,0,4,0
PRT,Corporate,1,1,No Deposit,0,Transient,A,1,0,0
PRT,Corporate,1,2,No Deposit,0,Transient,A,1,1,0
Others,Online TA,0,0,No Deposit,0,Transient-Party,A,1,1,0
BEL,Online TA,0,0,No Deposit,0,Transient-Party,E,1,2,0
Others,Direct,0,0,No Deposit,0,Transient,A,0,1,0
ESP,Online TA,0,1,No Deposit,0,Transient-Party,A,1,0,0
Others,Corporate,0,0,No Deposit,15,Transient-Party,A,0,0,0
ISR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,0
PRT,Groups,0,0,Non Refund,4,Transient,A,0,0,1
BRA,Online TA,0,2,No Deposit,0,Transient,D,0,0,0
Others,Direct,0,0,No Deposit,0,Transient,D,0,0,1
USA,Direct,0,0,No Deposit,0,Transient,G,0,1,0
USA,Groups,0,3,No Deposit,0,Transient-Party,A,0,0,0
GBR,Online TA,0,1,No Deposit,0,Transient,G,0,1,1
BEL,Direct,0,2,No Deposit,0,Transient,A,0,3,0
Others,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
Others,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
Others,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
AUT,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,0
PRT,Groups,0,10,No Deposit,0,Transient-Party,A,0,1,0
CHN,Direct,0,0,No Deposit,0,Transient,A,0,0,1
GBR,Online TA,0,1,No Deposit,0,Transient,D,0,3,0
PRT,Direct,0,2,No Deposit,0,Transient-Party,D,0,1,0
ESP,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,0
CN,Offline TA/TO,0,0,No Deposit,0,Transient,E,1,1,0
Others,Direct,0,1,No Deposit,0,Transient,A,0,1,0
AUT,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,0
ITA,Direct,0,0,No Deposit,0,Transient,A,1,0,0
GBR,Groups,0,6,No Deposit,0,Transient-Party,A,0,1,0
Others,Direct,0,0,No Deposit,0,Transient,D,0,0,1
PRT,Offline TA/TO,0,2,No Deposit,0,Transient,D,1,0,0
SWE,Online TA,0,2,No Deposit,0,Transient-Party,A,0,0,1
FRA,Online TA,0,1,No Deposit,0,Group,A,0,2,0
DEU,Aviation,0,0,No Deposit,0,Transient,A,0,0,0
PRT,Corporate,0,2,Non Refund,0,Transient,A,0,0,1
BRA,Online TA,0,0,No Deposit,0,Group,A,0,1,0
AUT,Online TA,0,2,No Deposit,0,Transient-Party,A,0,0,1
CHE,Direct,0,0,No Deposit,0,Transient,D,0,0,1
CN,Offline TA/TO,0,2,No Deposit,0,Transient,A,0,1,0
PRT,Online TA,1,0,No Deposit,0,Transient,F,0,0,1
IRL,Groups,0,1,No Deposit,0,Transient-Party,D,0,1,0
ESP,Direct,0,2,No Deposit,0,Transient,C,1,2,0
AUT,Direct,0,0,No Deposit,0,Transient,F,0,0,0
BEL,Aviation,0,0,No Deposit,0,Transient,D,0,1,0
PRT,Offline TA/TO,0,2,No Deposit,0,Group,A,0,0,0
NLD,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,1,0
PRT,Online TA,0,3,No Deposit,0,Transient,A,1,1,0
BEL,Online TA,0,3,No Deposit,0,Transient,D,1,1,0
IRL,Online TA,0,2,No Deposit,0,Transient-Party,A,0,0,0
Others,Direct,0,1,No Deposit,0,Transient,A,0,0,0
Others,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
DEU,Groups,0,2,No Deposit,0,Transient-Party,E,0,1,0
PRT,Online TA,0,1,No Deposit,0,Transient,A,0,4,0
BEL,Online TA,0,2,No Deposit,0,Transient-Party,A,0,0,0
CHE,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
GBR,Online TA,0,0,No Deposit,0,Transient,B,1,2,0
FRA,Online TA,0,0,No Deposit,0,Group,A,1,1,0
Others,Online TA,0,0,No Deposit,0,Transient,G,0,1,1
Others,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
IRL,Direct,0,3,No Deposit,0,Transient,C,0,0,0
POL,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
PRT,Direct,0,0,No Deposit,0,Transient-Party,D,1,2,0
Others,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,0
DNK,Online TA,0,0,No Deposit,0,Transient,C,0,0,0
AUT,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
Others,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
PRT,Online TA,0,0,No Deposit,0,Group,D,1,0,0
NOR,Online TA,0,1,No Deposit,0,Transient,G,0,0,1
PRT,Direct,0,0,Refundable,0,Transient-Party,A,0,0,0
AUT,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
Others,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
FRA,Online TA,0,2,No Deposit,0,Transient,F,0,0,0
ITA,Direct,0,1,No Deposit,0,Transient,D,0,1,0
Others,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
ITA,Direct,0,0,No Deposit,0,Transient,E,0,0,1
NOR,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
IRL,Online TA,0,0,No Deposit,0,Transient,G,0,4,0
USA,Online TA,0,4,No Deposit,0,Transient,A,0,0,0
Others,Online TA,0,1,No Deposit,0,Transient,B,0,1,1
GBR,Online TA,0,0,No Deposit,0,Transient,H,1,0,0
DEU,Corporate,0,0,No Deposit,0,Transient,G,0,0,0
ESP,Direct,0,1,No Deposit,0,Transient-Party,B,0,0,0
Others,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
PRT,Online TA,0,0,No Deposit,0,Contract,D,1,1,0
RUS,Online TA,0,1,No Deposit,0,Transient,G,1,0,0
PRT,Groups,0,3,No Deposit,0,Transient-Party,D,0,0,1
Others,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
GBR,Online TA,0,2,No Deposit,0,Transient-Party,A,1,1,0
ESP,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,0
ITA,Direct,0,0,No Deposit,0,Transient-Party,C,0,0,0
DEU,Online TA,0,0,No Deposit,0,Group,A,0,1,0
SWE,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
NOR,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
FRA,Groups,0,1,No Deposit,14,Transient-Party,A,0,0,0
NLD,Online TA,0,0,No Deposit,0,Transient-Party,H,0,0,0
PRT,Direct,1,0,No Deposit,0,Transient,D,0,1,0
IRL,Online TA,0,8,No Deposit,0,Transient,D,0,3,0
Others,Direct,0,0,No Deposit,0,Transient,A,0,0,1
BRA,Complementary,0,1,No Deposit,0,Transient,A,0,2,0
BRA,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
Others,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
IRL,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,3,0
Others,Online TA,0,0,No Deposit,0,Transient,B,0,0,1
GBR,Groups,0,1,No Deposit,6,Transient-Party,D,0,0,0
IRL,Online TA,0,2,No Deposit,0,Transient,D,1,1,0
BEL,Online TA,0,1,No Deposit,0,Contract,A,0,2,0
BEL,Online TA,0,0,No Deposit,0,Contract,A,1,0,0
Others,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,0
PRT,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,1,1
FRA,Online TA,0,0,No Deposit,0,Transient,C,0,2,0
BEL,Direct,0,3,No Deposit,0,Transient-Party,D,0,0,0
CHE,Direct,0,1,No Deposit,0,Transient-Party,B,0,1,0
DNK,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,1,0
BRA,Direct,0,1,No Deposit,0,Transient,D,0,0,0
GBR,Online TA,0,2,No Deposit,0,Transient,E,0,2,1
ESP,Online TA,0,5,No Deposit,0,Transient,A,0,1,0
BRA,Online TA,0,0,No Deposit,0,Transient-Party,C,0,1,0
Others,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
Others,Direct,0,0,No Deposit,0,Transient,F,0,0,0
POL,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,2,0
GBR,Offline TA/TO,0,1,No Deposit,0,Transient-Party,F,0,0,0
USA,Online TA,0,0,No Deposit,0,Transient-Party,B,0,0,0
ISR,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
DEU,Direct,0,0,No Deposit,0,Transient,G,1,0,0
USA,Online TA,0,0,No Deposit,0,Contract,F,0,1,0
PRT,Online TA,0,5,No Deposit,0,Transient,A,0,1,0
USA,Online TA,0,0,No Deposit,0,Transient,E,1,3,0
BEL,Online TA,0,3,No Deposit,0,Transient,F,1,0,0
PRT,Corporate,0,1,No Deposit,0,Transient,B,1,0,0
PRT,Corporate,0,0,No Deposit,0,Group,D,0,0,0
Others,Direct,0,0,No Deposit,0,Transient,A,0,1,0
ESP,Online TA,0,0,No Deposit,0,Transient,G,0,2,1
CN,Offline TA/TO,0,0,No Deposit,0,Contract,D,0,2,0
GBR,Corporate,0,1,No Deposit,0,Transient-Party,E,0,0,0
GBR,Online TA,0,1,No Deposit,0,Contract,A,1,2,0
RUS,Online TA,0,0,No Deposit,0,Contract,A,1,1,0
ROU,Online TA,0,0,No Deposit,0,Transient-Party,D,1,1,0
AUT,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,0,0
RUS,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
DEU,Direct,0,1,No Deposit,0,Transient,A,0,4,0
RUS,Direct,0,0,No Deposit,0,Transient,A,1,0,0
NOR,Direct,0,0,No Deposit,0,Transient,F,0,0,0
Others,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
USA,Online TA,0,0,No Deposit,0,Group,G,0,0,0
PRT,Corporate,2,0,No Deposit,0,Transient,A,1,1,0
IRL,Groups,0,1,No Deposit,0,Transient-Party,A,1,0,0
DEU,Online TA,0,0,No Deposit,0,Transient,F,0,3,1
Others,Online TA,0,2,No Deposit,0,Transient,D,0,0,1
USA,Direct,0,3,No Deposit,0,Transient,H,1,1,0
SWE,Offline TA/TO,0,1,No Deposit,0,Transient,A,1,0,0
FRA,Corporate,0,2,No Deposit,0,Transient,D,0,0,0
CN,Online TA,0,1,No Deposit,0,Transient-Party,C,1,3,0
ESP,Direct,0,0,No Deposit,0,Transient,C,0,1,1
PRT,Groups,0,0,No Deposit,0,Transient-Party,F,0,0,1
PRT,Groups,0,1,Non Refund,0,Transient,D,0,0,1
IRL,Direct,0,2,No Deposit,0,Transient,A,0,1,0
BRA,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
PRT,Groups,0,0,No Deposit,0,Transient,E,0,1,0
BEL,Direct,0,0,No Deposit,0,Transient,B,0,0,0
ESP,Online TA,0,17,No Deposit,0,Transient,A,0,1,0
BRA,Online TA,0,0,No Deposit,0,Transient,B,0,1,0
POL,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
PRT,Complementary,0,3,No Deposit,0,Transient,G,0,0,0
IRL,Aviation,0,0,No Deposit,0,Transient,D,0,0,0
ISR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
PRT,Complementary,3,0,No Deposit,0,Transient,A,0,1,0
ESP,Offline TA/TO,0,1,No Deposit,0,Transient-Party,F,0,1,0
Others,Direct,0,0,No Deposit,0,Transient,A,0,1,0
Others,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
PRT,Direct,2,0,No Deposit,0,Transient,C,0,1,0
FIN,Corporate,0,0,No Deposit,0,Transient,E,0,0,0
GBR,Online TA,0,0,No Deposit,0,Transient,F,1,2,0
FRA,Online TA,0,0,No Deposit,0,Transient,C,1,0,0
PRT,Direct,0,0,No Deposit,0,Transient,H,0,2,0
PRT,Direct,0,0,No Deposit,0,Transient,G,1,3,0
Others,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
FRA,Direct,0,0,No Deposit,0,Transient,B,0,1,0
PRT,Offline TA/TO,1,1,Non Refund,0,Transient,A,0,0,1
Others,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
ESP,Direct,0,0,No Deposit,0,Transient,F,1,3,0
Others,Online TA,0,1,No Deposit,0,Transient,A,1,3,0
FRA,Direct,0,3,No Deposit,0,Transient-Party,D,0,3,0
ESP,Direct,0,1,No Deposit,0,Transient,F,0,2,0
Others,Direct,0,0,No Deposit,0,Transient,D,1,0,0
Others,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
Others,Direct,0,0,Non Refund,0,Transient-Party,A,0,0,0
PRT,Online TA,0,1,No Deposit,0,Transient,G,2,2,0
CHN,Online TA,0,0,No Deposit,0,Transient,H,0,0,1
ROU,Groups,0,0,No Deposit,0,Transient-Party,D,0,1,0
Others,Direct,0,1,No Deposit,0,Transient,A,0,0,0
CHE,Direct,0,2,No Deposit,0,Transient,D,0,1,0
Others,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
PRT,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,2,0
Others,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
ITA,Online TA,0,0,No Deposit,0,Transient-Party,A,1,1,0
GBR,Groups,0,2,No Deposit,0,Transient-Party,C,0,0,0
Others,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
BEL,Online TA,0,1,No Deposit,0,Transient,A,0,1,1
IRL,Online TA,0,0,No Deposit,0,Transient,H,0,0,0
PRT,Groups,0,7,No Deposit,0,Transient-Party,A,0,1,0
BEL,Online TA,0,2,No Deposit,0,Transient,A,0,1,1
PRT,Online TA,0,2,No Deposit,0,Transient,F,2,1,0
PRT,Direct,0,1,No Deposit,0,Transient-Party,E,0,3,0
CHE,Online TA,0,3,No Deposit,0,Transient,B,0,3,0
RUS,Groups,0,2,No Deposit,0,Transient,A,0,0,0
NLD,Direct,0,0,No Deposit,0,Group,A,0,0,0
CN,Online TA,0,2,No Deposit,0,Transient,D,0,1,0
AUT,Online TA,0,1,No Deposit,0,Transient,A,0,2,1
Others,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
POL,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
FRA,Online TA,0,1,No Deposit,0,Transient,F,1,1,0
Others,Online TA,0,1,No Deposit,0,Transient,A,1,1,0
AUT,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
FIN,Direct,0,2,No Deposit,0,Transient,D,0,0,0
Others,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
PRT,Direct,0,0,No Deposit,0,Transient-Party,A,1,2,0
FRA,Direct,0,0,No Deposit,0,Transient-Party,G,0,1,0
IRL,Online TA,0,0,No Deposit,0,Contract,D,0,1,0
POL,Direct,0,3,No Deposit,0,Transient-Party,A,0,0,0
DEU,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,1,0
GBR,Complementary,0,1,No Deposit,0,Transient,F,0,1,0
Others,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
PRT,Corporate,0,0,No Deposit,0,Transient,G,0,1,0
NOR,Online TA,0,0,No Deposit,0,Transient,G,0,2,0
BEL,Direct,0,2,No Deposit,0,Transient,E,0,1,0
Others,Online TA,0,1,No Deposit,0,Transient,A,1,2,0
CN,Online TA,0,0,No Deposit,0,Transient-Party,A,0,3,0
GBR,Online TA,0,1,No Deposit,0,Transient,F,0,2,1
DNK,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
USA,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,0
PRT,Offline TA/TO,1,1,No Deposit,0,Transient,E,0,1,1
PRT,Online TA,0,1,No Deposit,0,Transient,D,1,3,0
ESP,Groups,0,3,No Deposit,0,Transient-Party,A,0,0,0
Others,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
ESP,Corporate,0,3,No Deposit,0,Transient-Party,A,0,0,0
PRT,Direct,0,1,No Deposit,0,Transient-Party,E,1,2,0
CHE,Online TA,0,1,No Deposit,0,Transient-Party,G,0,0,1
PRT,Complementary,0,1,No Deposit,0,Transient,D,1,0,0
ISR,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
BRA,Direct,0,0,No Deposit,0,Transient,E,1,1,0
USA,Online TA,0,0,No Deposit,0,Transient,A,0,5,0
IRL,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,1
Others,Direct,0,0,No Deposit,0,Transient,E,0,2,0
Others,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
CN,Direct,0,0,No Deposit,0,Transient,G,0,0,1
ITA,Aviation,0,1,No Deposit,0,Transient,A,0,0,0
Others,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
Others,Direct,0,0,No Deposit,0,Transient,A,0,1,0
PRT,Online TA,1,0,No Deposit,0,Transient,F,0,1,1
ITA,Direct,0,1,No Deposit,0,Transient-Party,A,0,1,0
PRT,Groups,0,1,No Deposit,11,Transient-Party,A,0,0,0
IRL,Offline TA/TO,0,2,No Deposit,0,Contract,A,0,3,0
DEU,Direct,0,0,No Deposit,0,Transient,E,0,0,1
PRT,Offline TA/TO,1,1,No Deposit,0,Transient,A,0,0,1
Others,Aviation,0,0,No Deposit,0,Transient,A,0,0,0
RUS,Online TA,0,1,No Deposit,0,Transient,B,0,0,1
Others,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
GBR,Online TA,0,1,No Deposit,0,Group,A,0,0,0
CHN,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
Others,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
FRA,Online TA,0,0,No Deposit,0,Transient-Party,F,0,0,1
DNK,Direct,0,0,No Deposit,0,Transient,E,1,0,0
ESP,Direct,0,1,No Deposit,0,Transient,D,0,2,1
GBR,Offline TA/TO,0,1,No Deposit,0,Contract,E,0,1,0
ESP,Online TA,0,1,No Deposit,0,Contract,F,0,3,0
Others,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
ISR,Online TA,0,3,No Deposit,0,Transient,D,0,1,1
GBR,Direct,0,1,No Deposit,0,Transient,E,0,0,1
PRT,Corporate,0,4,No Deposit,0,Transient-Party,D,0,0,0
FIN,Direct,0,0,No Deposit,0,Transient,G,0,3,0
POL,Online TA,0,0,No Deposit,0,Transient,C,0,2,1
POL,Direct,0,3,No Deposit,0,Transient-Party,G,0,1,0
Others,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
Others,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
PRT,Online TA,4,0,No Deposit,0,Transient,A,0,5,0
PRT,Online TA,0,10,No Deposit,0,Transient-Party,A,1,4,0
FRA,Direct,0,1,No Deposit,0,Transient,D,1,0,0
Others,Online TA,0,2,No Deposit,0,Transient,D,0,1,0
Others,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
Others,Direct,0,1,No Deposit,0,Transient-Party,A,0,0,0
Others,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
Others,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
DEU,Corporate,0,2,No Deposit,0,Transient,A,0,0,0
PRT,Direct,0,2,No Deposit,0,Transient,F,1,1,0
Others,Online TA,0,0,No Deposit,0,Transient,B,0,0,1
CHN,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,1
GBR,Direct,0,0,No Deposit,0,Transient,E,0,2,1
BEL,Aviation,0,0,No Deposit,0,Transient,A,0,0,1
PRT,Online TA,0,1,No Deposit,0,Transient,G,0,3,1
PRT,Offline TA/TO,0,1,No Deposit,0,Contract,D,0,1,1
PRT,Direct,0,1,No Deposit,0,Transient,G,0,0,1
Others,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
RUS,Online TA,0,0,No Deposit,0,Group,A,0,1,0
USA,Direct,0,1,No Deposit,0,Transient,A,0,3,0
FRA,Direct,0,2,No Deposit,0,Transient-Party,E,0,2,0
USA,Online TA,0,1,No Deposit,0,Transient-Party,C,1,1,0
Others,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
Others,Online TA,0,0,No Deposit,0,Transient,C,0,1,0
Others,Direct,0,1,No Deposit,0,Transient,A,0,0,0
PRT,Corporate,2,0,No Deposit,0,Transient,A,1,0,0
Others,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
Others,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
Others,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
USA,Online TA,0,2,No Deposit,0,Transient,G,1,1,0
FRA,Direct,0,0,No Deposit,0,Transient,H,0,1,0
ESP,Direct,0,1,No Deposit,0,Transient,G,1,1,0
ESP,Online TA,0,0,No Deposit,0,Transient,H,0,2,1
NLD,Direct,0,0,No Deposit,0,Transient,D,1,2,0
ESP,Direct,0,0,No Deposit,0,Transient-Party,B,0,1,0
NOR,Online TA,0,5,No Deposit,0,Transient,A,0,2,0
CHE,Direct,0,0,No Deposit,0,Transient,G,0,2,0
BRA,Online TA,0,3,No Deposit,0,Transient,A,0,1,0
Others,Groups,0,0,No Deposit,0,Transient-Party,D,0,0,0
RUS,Online TA,0,1,No Deposit,0,Transient-Party,B,0,1,0
USA,Direct,0,4,No Deposit,0,Transient,D,0,0,0
ROU,Direct,0,0,No Deposit,0,Transient,F,0,1,0
PRT,Offline TA/TO,0,0,No Deposit,0,Transient,F,1,0,0
PRT,Offline TA/TO,0,0,No Deposit,4,Transient-Party,A,1,0,0
ESP,Direct,0,1,No Deposit,0,Transient,F,0,0,0
IRL,Groups,0,3,No Deposit,0,Transient-Party,D,0,0,0
Others,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
DEU,Offline TA/TO,0,0,No Deposit,0,Transient-Party,B,0,1,0
CHE,Online TA,0,0,No Deposit,0,Transient,C,0,0,1
PRT,Online TA,0,4,No Deposit,0,Transient,E,0,2,0
PRT,Direct,0,1,No Deposit,0,Transient,F,0,1,1
IRL,Direct,0,0,No Deposit,0,Transient-Party,E,0,3,0
PRT,Online TA,0,0,No Deposit,0,Contract,F,0,1,1
PRT,Online TA,0,0,No Deposit,0,Group,E,0,1,0
PRT,Direct,0,1,No Deposit,0,Transient,H,0,0,1
ESP,Offline TA/TO,1,0,No Deposit,0,Transient,D,0,0,0
BEL,Direct,0,0,No Deposit,0,Transient,G,1,1,0
CHN,Online TA,0,1,No Deposit,0,Contract,A,0,1,0
PRT,Direct,0,0,No Deposit,0,Group,F,1,2,0
Others,Online TA,0,1,No Deposit,0,Transient,F,0,0,1
IRL,Groups,0,1,No Deposit,0,Transient-Party,D,0,3,0
CHE,Offline TA/TO,0,0,No Deposit,0,Transient-Party,B,0,0,0
Others,Direct,0,0,No Deposit,0,Transient,A,0,0,1
ESP,Online TA,0,0,No Deposit,0,Transient,H,0,2,0
PRT,Online TA,0,0,No Deposit,0,Group,E,1,0,0
CN,Online TA,0,3,No Deposit,0,Transient,A,0,2,0
Others,Online TA,0,0,No Deposit,0,Transient,A,0,4,1
ITA,Online TA,0,0,No Deposit,0,Transient,A,0,4,1
CHE,Offline TA/TO,0,0,No Deposit,0,Transient,E,1,0,0
Others,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
GBR,Direct,0,3,No Deposit,0,Transient-Party,D,0,1,0
PRT,Direct,0,2,No Deposit,0,Transient,D,1,3,0
BRA,Direct,0,0,No Deposit,0,Transient,E,0,2,0
CHE,Online TA,0,1,No Deposit,0,Transient,G,0,2,0
